Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,741.77392578125,764.7000122070312,766.0,743.0,743.0499877929688,9653095.0
2022-01-04,749.6795654296875,772.8499755859375,778.0,763.5999755859375,767.9500122070312,12114437.0
2022-01-05,764.4238891601562,788.0499877929688,795.8499755859375,771.2000122070312,773.0,19741360.0
2022-01-06,761.5138549804688,785.0499877929688,792.5,774.0,775.0499877929688,13018067.0
2022-01-07,769.4679565429688,793.25,802.2999877929688,786.25,792.2000122070312,12250210.0
2022-01-10,786.443359375,810.75,812.7999877929688,799.0,800.25,10905080.0
2022-01-11,786.3463134765625,810.6500244140625,814.7000122070312,801.9000244140625,809.75,9982061.0
2022-01-12,799.0535888671875,823.75,825.4500122070312,812.0499877929688,818.5999755859375,13034848.0
2022-01-13,799.97509765625,824.7000122070312,828.0,817.4000244140625,821.0,9372244.0
2022-01-14,795.416015625,820.0,822.0,811.5999755859375,821.0,7552844.0
2022-01-17,794.7369995117188,819.2999877929688,828.9000244140625,814.5499877929688,820.0,6722700.0
2022-01-18,798.4230346679688,823.0999755859375,836.0,818.2000122070312,821.0,10835146.0
2022-01-19,784.3577880859375,808.5999755859375,821.0,803.25,816.0,16416144.0
2022-01-20,785.9583129882812,810.25,812.9500122070312,795.4000244140625,803.0,13567654.0
2022-01-21,780.3806762695312,804.5,811.3499755859375,795.5,803.0,12078277.0
2022-01-24,774.5121459960938,798.4500122070312,816.7000122070312,783.2999877929688,813.0,29612316.0
2022-01-25,777.6162109375,801.6500244140625,804.2999877929688,786.0499877929688,789.0,19513184.0
2022-01-27,770.8260498046875,794.6500244140625,801.5,781.0499877929688,786.9000244140625,23984679.0
2022-01-28,757.7308349609375,781.1500244140625,805.8499755859375,778.5,803.75,14072314.0
2022-01-31,765.1514282226562,788.7999877929688,798.7000122070312,784.0,788.9500122070312,14824509.0
2022-02-01,786.0067749023438,810.2999877929688,812.8499755859375,789.2999877929688,802.0499877929688,20031583.0
2022-02-02,789.3533935546875,813.75,818.7000122070312,808.8499755859375,815.0,11214375.0
2022-02-03,784.697265625,808.9500122070312,818.4000244140625,806.0,814.0499877929688,9755335.0
2022-02-04,780.9142456054688,805.0499877929688,812.0,795.7999877929688,809.7999877929688,10314067.0
2022-02-07,762.8234252929688,786.4000244140625,805.0,781.4500122070312,798.0499877929688,14659368.0
2022-02-08,768.7405395507812,792.5,795.7000122070312,774.2999877929688,790.0,14642455.0
2022-02-09,778.731689453125,802.7999877929688,804.25,794.2000122070312,797.25,8855292.0
2022-02-10,781.3507080078125,805.5,808.7999877929688,796.2999877929688,805.9500122070312,13159771.0
2022-02-11,767.0913696289062,790.7999877929688,797.4000244140625,787.9000244140625,796.8499755859375,13138408.0
2022-02-14,731.103759765625,753.7000122070312,773.9500122070312,751.1500244140625,772.0,16170656.0
2022-02-15,752.7836303710938,776.0499877929688,778.0,743.2000122070312,752.9500122070312,18880659.0
2022-02-16,741.1433715820312,764.0499877929688,777.5499877929688,760.4000244140625,775.7000122070312,10549784.0
2022-02-17,727.8541259765625,750.3499755859375,767.25,746.2999877929688,766.5,16683808.0
2022-02-18,726.4476928710938,748.9000244140625,756.7999877929688,745.5499877929688,746.8499755859375,8945567.0
2022-02-21,731.8312377929688,754.4500122070312,762.9000244140625,740.0,746.25,10967164.0
2022-02-22,728.7756958007812,751.2999877929688,759.75,737.75,738.4000244140625,13156371.0
2022-02-23,722.2765502929688,744.5999755859375,756.4000244140625,742.7000122070312,754.5999755859375,11624282.0
2022-02-24,686.19189453125,707.4000244140625,727.0999755859375,702.2999877929688,712.9000244140625,28023104.0
2022-02-25,708.1627197265625,730.0499877929688,739.2999877929688,720.25,724.9500122070312,16935750.0
2022-02-28,720.4335327148438,742.7000122070312,744.75,715.4000244140625,722.9500122070312,20547432.0
2022-03-02,693.41845703125,714.8499755859375,724.9500122070312,707.75,717.0,25252492.0
2022-03-03,677.3646240234375,698.2999877929688,721.9500122070312,693.4500122070312,717.5999755859375,23190595.0
2022-03-04,667.4219360351562,688.0499877929688,706.5499877929688,685.0,691.0,18697223.0
2022-03-07,634.1502075195312,653.75,667.0,642.1500244140625,663.5,27799873.0
2022-03-08,645.06298828125,665.0,669.4500122070312,643.0,643.2999877929688,26716975.0
2022-03-09,647.4395141601562,667.4500122070312,674.5,658.0,664.7000122070312,33728639.0
2022-03-10,656.3151245117188,676.5999755859375,701.0,673.6500244140625,693.9500122070312,35959638.0
2022-03-11,657.5762329101562,677.9000244140625,684.7000122070312,670.5999755859375,674.6500244140625,20546724.0
2022-03-14,675.279052734375,696.1500244140625,698.4500122070312,677.25,678.0999755859375,24648981.0
2022-03-15,676.443115234375,697.3499755859375,708.0999755859375,688.0,701.5,27714580.0
2022-03-16,686.7738647460938,708.0,711.4000244140625,701.25,706.9000244140625,14621688.0
2022-03-17,698.5110473632812,720.0999755859375,725.0,716.2000122070312,717.7999877929688,18329844.0
2022-03-21,689.44140625,710.75,722.9000244140625,705.5,721.0,12866839.0
2022-03-22,696.6680297851562,718.2000122070312,721.0,699.5,708.6500244140625,11761758.0
2022-03-23,696.7650756835938,718.2999877929688,726.7999877929688,714.25,725.0,7140403.0
2022-03-24,683.0878295898438,704.2000122070312,712.7000122070312,698.0,702.4500122070312,17727969.0
2022-03-25,678.2861938476562,699.25,706.0999755859375,696.6500244140625,705.0,15263007.0
2022-03-28,689.0533447265625,710.3499755859375,713.4000244140625,695.6500244140625,702.0,13806166.0
2022-03-29,693.85498046875,715.2999877929688,716.9500122070312,705.8499755859375,714.2999877929688,11489374.0
2022-03-30,708.9873046875,730.9000244140625,731.75,719.0999755859375,721.0499877929688,20154520.0
2022-03-31,708.4052734375,730.2999877929688,739.9000244140625,727.7999877929688,739.9000244140625,16046383.0
2022-04-01,714.1768798828125,736.25,738.2999877929688,723.0999755859375,725.0,12658848.0
2022-04-04,724.216552734375,746.5999755859375,749.7999877929688,725.0,742.0,17192197.0
2022-04-05,719.5604248046875,741.7999877929688,755.4500122070312,738.0,746.7999877929688,12290391.0
2022-04-06,719.3665161132812,741.5999755859375,744.9000244140625,732.0999755859375,732.2999877929688,13518142.0
2022-04-07,726.1080932617188,748.5499877929688,757.7999877929688,737.0999755859375,737.0999755859375,15087175.0
2022-04-08,731.6857299804688,754.2999877929688,756.0,743.5999755859375,749.8499755859375,15480705.0
2022-04-11,736.8267822265625,759.5999755859375,765.4500122070312,751.6500244140625,752.2999877929688,13216391.0
2022-04-12,740.949462890625,763.8499755859375,768.9000244140625,750.25,757.0,14020000.0
2022-04-13,739.3973999023438,762.25,772.5499877929688,760.7000122070312,769.5999755859375,16119956.0
2022-04-18,735.0807495117188,757.7999877929688,762.9000244140625,749.2000122070312,751.0,17651530.0
2022-04-19,743.325927734375,766.2999877929688,777.9000244140625,757.0,761.7999877929688,31088359.0
2022-04-20,732.898193359375,755.5499877929688,770.0,753.7999877929688,766.7999877929688,15984202.0
2022-04-21,739.494384765625,762.3499755859375,764.2000122070312,751.2000122070312,759.0499877929688,8953098.0
2022-04-22,725.235107421875,747.6500244140625,758.8499755859375,745.9000244140625,757.0,14411607.0
2022-04-25,729.648681640625,752.2000122070312,762.2000122070312,744.0,747.6500244140625,35417460.0
2022-04-26,731.1522216796875,753.75,768.5499877929688,751.6500244140625,768.0,18727514.0
2022-04-27,714.6134033203125,736.7000122070312,750.0,732.5499877929688,749.0,21441480.0
2022-04-28,724.7501220703125,747.1500244140625,751.9000244140625,734.6500244140625,739.0999755859375,18649559.0
2022-04-29,721.0155029296875,743.2999877929688,759.9500122070312,740.0999755859375,750.0999755859375,19560317.0
2022-05-02,718.7844848632812,741.0,743.7999877929688,731.0999755859375,732.0,10903446.0
2022-05-04,702.5366821289062,724.25,747.0,721.1500244140625,746.2000122070312,12212165.0
2022-05-05,706.9501953125,728.7999877929688,743.0,726.5,730.7999877929688,9121547.0
2022-05-06,697.6865844726562,719.25,723.0,710.2999877929688,716.25,12455025.0
2022-05-09,689.0533447265625,710.3499755859375,720.0,704.4500122070312,705.2999877929688,13055889.0
2022-05-10,689.974853515625,711.2999877929688,720.0,705.0,705.0,12797419.0
2022-05-11,692.7880249023438,714.2000122070312,719.7999877929688,707.1500244140625,718.0,13516852.0
2022-05-12,674.9395141601562,695.7999877929688,710.7000122070312,693.2999877929688,707.5499877929688,16685166.0
2022-05-13,657.0426635742188,677.3499755859375,702.4000244140625,675.0,702.4000244140625,15717043.0
2022-05-16,662.5233154296875,683.0,690.9500122070312,675.75,676.7000122070312,9025623.0
2022-05-17,688.7138671875,710.0,712.0,685.1500244140625,686.0999755859375,12765052.0
2022-05-18,686.143310546875,707.3499755859375,717.0,706.0999755859375,712.3499755859375,11835013.0
2022-05-19,669.6044921875,690.2999877929688,698.7000122070312,685.5999755859375,693.0999755859375,16661023.0
2022-05-20,688.27734375,709.5499877929688,711.9000244140625,693.7000122070312,694.7999877929688,11695528.0
2022-05-23,689.7323608398438,711.0499877929688,725.9500122070312,707.4500122070312,709.5499877929688,17438451.0
2022-05-24,686.9193115234375,708.1500244140625,717.3499755859375,706.0499877929688,711.0499877929688,13779981.0
2022-05-25,691.9634399414062,713.3499755859375,720.8499755859375,711.5999755859375,712.0499877929688,10457589.0
2022-05-26,706.6591796875,728.5,733.0,715.4500122070312,723.0,14028733.0
2022-05-27,717.6204223632812,739.7999877929688,741.2000122070312,731.25,733.5499877929688,8110620.0
