Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,511.0,514.0,505.07501220703125,507.6499938964844,494.3050231933594,48442,0.0,0.0
2022-01-04 00:00:00+05:30,511.8500061035156,514.5,505.5,513.75,500.24462890625,51092,0.0,0.0
2022-01-05 00:00:00+05:30,516.4500122070312,523.75,495.1000061035156,499.1499938964844,486.0284729003906,174984,0.0,0.0
2022-01-06 00:00:00+05:30,495.0,515.5,495.0,508.3999938964844,495.0352783203125,86428,0.0,0.0
2022-01-07 00:00:00+05:30,504.25,508.25,492.5,499.67498779296875,486.5396423339844,131746,0.0,0.0
2022-01-10 00:00:00+05:30,502.17498779296875,505.20001220703125,491.0,494.32501220703125,481.3302917480469,143388,0.0,0.0
2022-01-11 00:00:00+05:30,490.0,499.5,482.8500061035156,489.6499938964844,476.7781982421875,121586,0.0,0.0
2022-01-12 00:00:00+05:30,491.9750061035156,506.29998779296875,486.5,502.8999938964844,489.67987060546875,180824,0.0,0.0
2022-01-13 00:00:00+05:30,505.3999938964844,515.0,499.54998779296875,512.9500122070312,499.4657287597656,125500,0.0,0.0
2022-01-14 00:00:00+05:30,512.9500122070312,519.4500122070312,507.42498779296875,517.3499755859375,503.75,199914,0.0,0.0
2022-01-17 00:00:00+05:30,517.5,526.6749877929688,516.0999755859375,524.9500122070312,511.15020751953125,106058,0.0,0.0
2022-01-18 00:00:00+05:30,527.7000122070312,529.0,502.5,509.95001220703125,496.5445251464844,99540,0.0,0.0
2022-01-19 00:00:00+05:30,510.0,515.75,497.57501220703125,503.9750061035156,490.7266540527344,83430,0.0,0.0
2022-01-20 00:00:00+05:30,503.9750061035156,503.9750061035156,494.5,501.7749938964844,488.5844421386719,44326,0.0,0.0
2022-01-21 00:00:00+05:30,498.45001220703125,499.95001220703125,492.17498779296875,495.4750061035156,482.4501037597656,42228,0.0,0.0
2022-01-24 00:00:00+05:30,495.4750061035156,497.9750061035156,457.5,463.79998779296875,451.60772705078125,111466,0.0,0.0
2022-01-25 00:00:00+05:30,465.04998779296875,475.0,455.7749938964844,460.5249938964844,448.4188537597656,221362,0.0,0.0
2022-01-27 00:00:00+05:30,459.5,459.5,435.5249938964844,439.95001220703125,428.38470458984375,119852,0.0,0.0
2022-01-28 00:00:00+05:30,440.6499938964844,448.32501220703125,432.7749938964844,435.07501220703125,423.6378479003906,181450,0.0,0.0
