Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,3604.137451171875,3817.75,3830.0,3745.0,3750.0,2346158.0
2022-01-04,3667.389404296875,3884.75,3889.14990234375,3811.699951171875,3831.10009765625,2488606.0
2022-01-05,3644.920654296875,3860.949951171875,3870.0,3812.39990234375,3865.0,1733031.0
2022-01-06,3594.4140625,3807.449951171875,3835.0,3772.0,3812.0,1810293.0
2022-01-07,3637.886962890625,3853.5,3864.89990234375,3796.39990234375,3820.0,2460591.0
2022-01-10,3662.76318359375,3879.85009765625,3978.0,3861.0,3978.0,3937092.0
2022-01-11,3696.796142578125,3915.89990234375,3925.0,3856.0,3856.0,1906106.0
2022-01-12,3643.928955078125,3859.89990234375,3929.0,3836.550048828125,3925.0,3203744.0
2022-01-13,3679.802978515625,3897.89990234375,3923.0,3857.0,3918.0,6684507.0
2022-01-14,3746.122802734375,3968.14990234375,3977.0,3860.050048828125,3877.85009765625,3348123.0
2022-01-17,3794.26806640625,4019.14990234375,4043.0,3962.300048828125,3992.699951171875,3442604.0
2022-01-18,3767.31640625,3990.60009765625,4041.699951171875,3980.0,4033.949951171875,2389041.0
2022-01-19,3702.109619140625,3914.64990234375,4012.0,3910.5,4012.0,3102539.0
2022-01-20,3618.79296875,3826.550048828125,3920.0,3811.0,3910.0,6176776.0
2022-01-21,3625.365234375,3833.5,3851.550048828125,3771.10009765625,3807.0,3112358.0
2022-01-24,3566.59033203125,3771.35009765625,3849.64990234375,3740.10009765625,3840.0,3258414.0
2022-01-25,3565.21875,3769.89990234375,3809.39990234375,3722.199951171875,3769.5,3330501.0
2022-01-27,3451.119384765625,3649.25,3733.39990234375,3625.10009765625,3731.0,5718297.0
2022-01-28,3489.7041015625,3690.050048828125,3729.800048828125,3646.0,3646.0,3143862.0
2022-01-31,3533.396240234375,3736.25,3758.0,3721.39990234375,3749.0,2739393.0
2022-02-01,3594.29931640625,3800.64990234375,3808.0,3736.39990234375,3770.0,2105169.0
2022-02-02,3646.8330078125,3856.199951171875,3864.0,3800.64990234375,3827.89990234375,1984212.0
2022-02-03,3616.948974609375,3824.60009765625,3882.5,3816.050048828125,3851.0,1960538.0
2022-02-04,3607.77587890625,3814.89990234375,3824.699951171875,3769.0,3815.300048828125,2307366.0
2022-02-07,3573.824951171875,3779.0,3831.800048828125,3756.14990234375,3791.0,1919149.0
2022-02-08,3540.204833984375,3743.449951171875,3799.699951171875,3721.0,3791.550048828125,2946443.0
2022-02-09,3556.37646484375,3760.550048828125,3777.949951171875,3746.10009765625,3750.0,1638721.0
2022-02-10,3565.644287109375,3770.35009765625,3789.800048828125,3758.0,3789.800048828125,2112459.0
2022-02-11,3494.337890625,3694.949951171875,3752.5,3690.0,3752.5,3851488.0
2022-02-14,3531.031494140625,3733.75,3793.25,3710.0,3724.0,5951745.0
2022-02-15,3610.51806640625,3817.800048828125,3835.0,3748.0,3786.0,3931683.0
2022-02-16,3606.073486328125,3813.10009765625,3854.10009765625,3806.0,3844.0,3256906.0
2022-02-17,3578.741943359375,3784.199951171875,3835.0,3779.0,3825.0,3134372.0
2022-02-18,3587.91552734375,3793.89990234375,3815.949951171875,3757.60009765625,3769.0,3688883.0
