Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,1400.0,1419.0,1396.0,1406.1500244140625,1375.6114501953125,278480,0.0,0.0
2022-01-04 00:00:00+05:30,1411.75,1413.5999755859375,1387.699951171875,1401.300048828125,1370.86669921875,337682,0.0,0.0
2022-01-05 00:00:00+05:30,1399.949951171875,1410.949951171875,1392.050048828125,1400.0999755859375,1369.6927490234375,473752,0.0,0.0
2022-01-06 00:00:00+05:30,1390.0999755859375,1393.3499755859375,1370.300048828125,1386.25,1356.1435546875,409359,0.0,0.0
2022-01-07 00:00:00+05:30,1387.0,1418.949951171875,1360.0,1368.4000244140625,1338.681396484375,947383,0.0,0.0
2022-01-10 00:00:00+05:30,1380.0,1380.25,1349.050048828125,1351.5999755859375,1322.24609375,525478,0.0,0.0
2022-01-11 00:00:00+05:30,1349.050048828125,1365.0,1330.9000244140625,1357.8499755859375,1328.3603515625,735871,0.0,0.0
2022-01-12 00:00:00+05:30,1365.0,1378.0,1340.0,1355.8499755859375,1326.40380859375,806492,0.0,0.0
2022-01-13 00:00:00+05:30,1360.0,1364.9000244140625,1320.300048828125,1326.9000244140625,1298.082763671875,895685,0.0,0.0
2022-01-14 00:00:00+05:30,1326.9000244140625,1350.0,1313.25,1344.8499755859375,1315.642578125,690763,0.0,0.0
2022-01-17 00:00:00+05:30,1343.0,1343.949951171875,1321.6500244140625,1329.050048828125,1300.185791015625,434192,0.0,0.0
2022-01-18 00:00:00+05:30,1326.3499755859375,1341.5,1311.0,1315.449951171875,1286.881103515625,423878,0.0,0.0
2022-01-19 00:00:00+05:30,1319.800048828125,1332.6500244140625,1294.0,1308.75,1280.32666015625,1105569,0.0,0.0
2022-01-20 00:00:00+05:30,1310.0,1322.0,1301.0,1310.300048828125,1281.8431396484375,760910,0.0,0.0
2022-01-21 00:00:00+05:30,1282.0999755859375,1306.5,1232.0999755859375,1241.550048828125,1214.5860595703125,3375259,0.0,0.0
2022-01-24 00:00:00+05:30,1248.0,1248.0,1150.300048828125,1179.949951171875,1154.323974609375,2571377,0.0,0.0
2022-01-25 00:00:00+05:30,1170.0999755859375,1193.9000244140625,1135.050048828125,1184.4000244140625,1158.6773681640625,1764518,0.0,0.0
2022-01-27 00:00:00+05:30,1175.0,1179.8499755859375,1117.0,1145.25,1120.3775634765625,2266013,0.0,0.0
2022-01-28 00:00:00+05:30,1151.0,1174.949951171875,1135.6500244140625,1142.25,1117.4429931640625,1082194,0.0,0.0
2022-01-31 00:00:00+05:30,1148.300048828125,1188.0,1148.300048828125,1184.4000244140625,1158.6773681640625,851868,0.0,0.0
2022-02-01 00:00:00+05:30,1195.0,1199.0,1167.5999755859375,1187.800048828125,1162.003662109375,1153750,0.0,0.0
2022-02-02 00:00:00+05:30,1193.0,1215.0,1186.0999755859375,1209.949951171875,1183.67236328125,746085,0.0,0.0
