Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,17320.25,17499.94921875,17250.19921875,17292.900390625,16319.5224609375,26614,0.0,0.0
2022-01-04 00:00:00+05:30,17419.0,17419.0,17105.0,17222.599609375,16253.1806640625,21725,0.0,0.0
2022-01-05 00:00:00+05:30,17220.0,17569.80078125,17150.0,17332.349609375,16356.75,28716,0.0,0.0
2022-01-06 00:00:00+05:30,17435.0,17573.94921875,17230.0,17274.55078125,16302.2060546875,53694,0.0,0.0
2022-01-07 00:00:00+05:30,17308.0,17428.0,17000.0,17081.05078125,16119.599609375,30563,0.0,0.0
2022-01-10 00:00:00+05:30,17150.0,17592.599609375,17100.0,17419.349609375,16438.85546875,35333,0.0,0.0
2022-01-11 00:00:00+05:30,17420.0,17528.0,17239.25,17286.650390625,16313.6259765625,17202,0.0,0.0
2022-01-12 00:00:00+05:30,17390.0,17450.0,17300.0,17405.05078125,16425.36328125,14693,0.0,0.0
2022-01-13 00:00:00+05:30,17364.94921875,17516.55078125,17230.0,17396.599609375,16417.384765625,14882,0.0,0.0
2022-01-14 00:00:00+05:30,17350.0,17746.900390625,17318.0,17486.0,16501.751953125,37139,0.0,0.0
2022-01-17 00:00:00+05:30,17630.0,17929.94921875,17599.5,17692.30078125,16696.44140625,36236,0.0,0.0
2022-01-18 00:00:00+05:30,17849.5,17849.5,17003.849609375,17189.900390625,16222.3203125,30371,0.0,0.0
2022-01-19 00:00:00+05:30,17240.0,17324.94921875,16929.05078125,16970.0,16014.7978515625,34034,0.0,0.0
2022-01-20 00:00:00+05:30,17000.0,17127.0,16612.05078125,16817.69921875,15871.068359375,23497,0.0,0.0
2022-01-21 00:00:00+05:30,16515.0,16880.0,16330.0498046875,16470.75,15543.6494140625,29796,0.0,0.0
2022-01-24 00:00:00+05:30,16470.75,16528.650390625,15801.2998046875,16059.75,15155.7841796875,40889,0.0,0.0
2022-01-25 00:00:00+05:30,16040.0,16340.0,15773.349609375,16269.5498046875,15353.7744140625,22180,0.0,0.0
2022-01-27 00:00:00+05:30,16100.0,16320.0,15822.0498046875,16232.9501953125,15319.2353515625,36739,0.0,0.0
2022-01-28 00:00:00+05:30,16290.0,16650.0,16262.5,16295.849609375,15378.59375,13654,0.0,0.0
2022-01-31 00:00:00+05:30,16480.0,16595.0,16410.150390625,16533.900390625,15603.2451171875,9687,0.0,0.0
2022-02-01 00:00:00+05:30,16725.0,16850.0,16417.69921875,16824.05078125,15877.0625,16446,0.0,0.0
2022-02-02 00:00:00+05:30,16890.0,17027.900390625,16635.0,16697.25,15757.4013671875,17997,0.0,0.0
2022-02-03 00:00:00+05:30,16690.0,16873.25,16549.05078125,16585.55078125,15651.98828125,22185,0.0,0.0
2022-02-04 00:00:00+05:30,16618.69921875,16696.849609375,16400.0,16432.30078125,15507.365234375,9011,0.0,0.0
