Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,3610.0,3626.0,3582.199951171875,3617.550048828125,3406.696044921875,149689,0.0,0.0
2022-01-04 00:00:00+05:30,3623.0,3643.85009765625,3610.0,3638.449951171875,3426.377685546875,317247,0.0,0.0
2022-01-05 00:00:00+05:30,3638.0,3689.0,3633.050048828125,3659.699951171875,3446.389404296875,245395,0.0,0.0
2022-01-06 00:00:00+05:30,3659.699951171875,3686.949951171875,3625.800048828125,3675.10009765625,3460.891845703125,340345,0.0,0.0
2022-01-07 00:00:00+05:30,3685.0,3742.0,3682.85009765625,3737.35009765625,3519.513671875,241905,0.0,0.0
2022-01-10 00:00:00+05:30,3737.35009765625,3778.0,3727.89990234375,3768.300048828125,3548.659423828125,351447,0.0,0.0
2022-01-11 00:00:00+05:30,3768.300048828125,3800.949951171875,3738.10009765625,3743.35009765625,3525.163818359375,206008,0.0,0.0
2022-01-12 00:00:00+05:30,3750.0,3759.75,3691.0,3700.199951171875,3484.52880859375,311095,0.0,0.0
2022-01-13 00:00:00+05:30,3700.199951171875,3759.949951171875,3691.300048828125,3749.050048828125,3530.531494140625,129143,0.0,0.0
2022-01-14 00:00:00+05:30,3749.050048828125,3754.89990234375,3695.300048828125,3712.050048828125,3495.688232421875,97013,0.0,0.0
2022-01-17 00:00:00+05:30,3697.0,3712.800048828125,3642.35009765625,3665.14990234375,3451.521484375,170221,0.0,0.0
2022-01-18 00:00:00+05:30,3668.0,3694.699951171875,3611.10009765625,3621.89990234375,3410.792724609375,168104,0.0,0.0
2022-01-19 00:00:00+05:30,3620.0,3627.550048828125,3565.0,3575.64990234375,3367.23828125,129227,0.0,0.0
2022-01-20 00:00:00+05:30,3590.0,3624.0,3576.5,3605.14990234375,3395.018798828125,173547,0.0,0.0
2022-01-21 00:00:00+05:30,3606.0,3629.0,3575.699951171875,3618.300048828125,3407.40234375,162594,0.0,0.0
2022-01-24 00:00:00+05:30,3610.0,3626.550048828125,3505.0,3523.85009765625,3318.457763671875,240598,0.0,0.0
2022-01-25 00:00:00+05:30,3502.0,3565.449951171875,3430.25,3539.300048828125,3333.007080078125,306411,0.0,0.0
2022-01-27 00:00:00+05:30,3535.0,3535.0,3435.64990234375,3494.14990234375,3290.48828125,353612,0.0,0.0
2022-01-28 00:00:00+05:30,3494.14990234375,3595.0,3494.14990234375,3509.64990234375,3305.0849609375,249034,0.0,0.0
2022-01-31 00:00:00+05:30,3510.0,3636.0,3510.0,3535.300048828125,3329.240234375,462842,0.0,0.0
2022-02-01 00:00:00+05:30,3560.0,3710.0,3545.050048828125,3656.60009765625,3443.469970703125,631482,0.0,0.0
2022-02-02 00:00:00+05:30,3670.0,3670.0,3604.800048828125,3621.050048828125,3409.9921875,209928,0.0,0.0
2022-02-03 00:00:00+05:30,3622.0,3652.0,3555.0,3562.39990234375,3354.760498046875,203975,0.0,0.0
2022-02-04 00:00:00+05:30,3583.449951171875,3593.699951171875,3540.0,3562.0,3354.3837890625,162672,0.0,0.0
2022-02-07 00:00:00+05:30,3561.949951171875,3579.800048828125,3440.0,3448.60009765625,3247.593994140625,279194,0.0,0.0
2022-02-08 00:00:00+05:30,3441.0,3490.0,3418.39990234375,3473.449951171875,3270.9951171875,363856,0.0,0.0
2022-02-09 00:00:00+05:30,3509.0,3540.699951171875,3473.449951171875,3517.35009765625,3312.33642578125,172750,0.0,0.0
2022-02-10 00:00:00+05:30,3522.0,3543.85009765625,3485.0,3534.550048828125,3328.533935546875,172088,0.0,0.0
2022-02-11 00:00:00+05:30,3499.0,3509.35009765625,3429.0,3480.550048828125,3277.681396484375,340217,0.0,0.0
2022-02-14 00:00:00+05:30,3428.0,3455.0,3388.050048828125,3398.0,3199.94287109375,209831,0.0,0.0
2022-02-15 00:00:00+05:30,3425.0,3490.0,3400.0,3477.89990234375,3275.185546875,209065,0.0,0.0
2022-02-16 00:00:00+05:30,3480.0,3498.800048828125,3435.0,3462.0,3260.212646484375,190567,0.0,0.0
2022-02-17 00:00:00+05:30,3482.60009765625,3483.0,3430.0,3464.10009765625,3262.190185546875,173362,0.0,0.0
2022-02-18 00:00:00+05:30,3450.0,3495.0,3444.14990234375,3481.64990234375,3278.71728515625,121161,0.0,0.0
2022-02-21 00:00:00+05:30,3431.10009765625,3500.0,3430.0,3475.25,3272.6904296875,138287,0.0,0.0
2022-02-22 00:00:00+05:30,3405.0,3498.0,3405.0,3489.75,3286.344970703125,246372,0.0,0.0
2022-02-23 00:00:00+05:30,3497.75,3530.0,3470.0,3511.14990234375,3306.49755859375,326853,0.0,0.0
2022-02-24 00:00:00+05:30,3439.5,3504.0,3414.0,3446.0,3245.145263671875,529995,0.0,0.0
2022-02-25 00:00:00+05:30,3435.0,3444.0,3350.39990234375,3422.75,3223.25048828125,722637,0.0,0.0
2022-02-28 00:00:00+05:30,3405.0,3440.0,3327.35009765625,3427.449951171875,3227.676025390625,426929,0.0,0.0
2022-03-02 00:00:00+05:30,3420.949951171875,3420.949951171875,3371.75,3391.75,3194.05712890625,416582,0.0,0.0
2022-03-03 00:00:00+05:30,3405.0,3439.550048828125,3350.0,3366.39990234375,3170.184814453125,429892,0.0,0.0
2022-03-04 00:00:00+05:30,3350.0,3394.85009765625,3275.0,3371.35009765625,3174.846435546875,331936,0.0,0.0
2022-03-07 00:00:00+05:30,3300.0,3300.550048828125,3138.550048828125,3153.449951171875,2969.646728515625,711477,0.0,0.0
2022-03-08 00:00:00+05:30,3115.0,3180.0,3050.0,3113.75,2932.2607421875,541966,0.0,0.0
2022-03-09 00:00:00+05:30,3144.0,3170.0,3093.699951171875,3123.85009765625,2941.77197265625,483468,0.0,0.0
2022-03-10 00:00:00+05:30,3225.0,3248.0,3144.800048828125,3222.949951171875,3035.095947265625,490457,0.0,0.0
2022-03-11 00:00:00+05:30,3250.0,3256.60009765625,3192.800048828125,3199.89990234375,3013.38916015625,362091,0.0,0.0
2022-03-14 00:00:00+05:30,3199.89990234375,3215.0,3145.10009765625,3185.85009765625,3000.158203125,335292,0.0,0.0
2022-03-15 00:00:00+05:30,3186.0,3249.0,3181.64990234375,3222.85009765625,3035.001953125,258636,0.0,0.0
2022-03-16 00:00:00+05:30,3244.0,3318.35009765625,3232.25,3313.64990234375,3120.50927734375,239522,0.0,0.0
2022-03-17 00:00:00+05:30,3322.0,3362.0,3300.550048828125,3355.949951171875,3160.343994140625,436218,0.0,0.0
2022-03-21 00:00:00+05:30,3350.0,3350.0,3230.0,3237.550048828125,3048.844970703125,354460,0.0,0.0
2022-03-22 00:00:00+05:30,3230.0,3250.0,3132.25,3158.39990234375,2974.308349609375,583821,0.0,0.0
2022-03-23 00:00:00+05:30,3167.39990234375,3173.85009765625,3092.0,3102.25,2921.43115234375,1044283,0.0,0.0
2022-03-24 00:00:00+05:30,3087.0,3130.0,3080.550048828125,3103.85009765625,2922.93798828125,459226,0.0,0.0
2022-03-25 00:00:00+05:30,3110.0,3122.75,3074.10009765625,3094.5,2914.1328125,339040,0.0,0.0
2022-03-28 00:00:00+05:30,3094.5,3118.949951171875,3060.050048828125,3094.800048828125,2914.415283203125,310240,0.0,0.0
2022-03-29 00:00:00+05:30,3112.0,3134.0,3090.199951171875,3103.800048828125,2922.890625,359318,0.0,0.0
2022-03-30 00:00:00+05:30,3123.64990234375,3160.0,3114.64990234375,3148.39990234375,2964.891357421875,450273,0.0,0.0
2022-03-31 00:00:00+05:30,3149.300048828125,3218.5,3147.300048828125,3206.39990234375,3019.510498046875,413897,0.0,0.0
2022-04-01 00:00:00+05:30,3210.0,3237.89990234375,3191.64990234375,3230.64990234375,3042.34716796875,260712,0.0,0.0
2022-04-04 00:00:00+05:30,3230.0,3276.39990234375,3215.0,3270.0,3079.403564453125,275388,0.0,0.0
2022-04-05 00:00:00+05:30,3280.0,3314.949951171875,3271.89990234375,3303.39990234375,3110.856689453125,236853,0.0,0.0
2022-04-06 00:00:00+05:30,3282.0,3295.0,3254.64990234375,3282.5,3091.1748046875,245111,0.0,0.0
2022-04-07 00:00:00+05:30,3275.0,3322.0,3265.64990234375,3294.10009765625,3102.09912109375,302703,0.0,0.0
2022-04-08 00:00:00+05:30,3287.0,3354.300048828125,3287.0,3347.89990234375,3152.762939453125,168952,0.0,0.0
2022-04-11 00:00:00+05:30,3347.89990234375,3370.0,3297.050048828125,3350.64990234375,3155.352783203125,186130,0.0,0.0
2022-04-12 00:00:00+05:30,3340.0,3364.89990234375,3302.300048828125,3344.10009765625,3149.1845703125,238043,0.0,0.0
2022-04-13 00:00:00+05:30,3340.0,3388.0,3340.0,3349.64990234375,3154.4111328125,205852,0.0,0.0
