Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,693.45458984375,696.3499755859375,698.5,679.0,680.25,8550860.0
2022-01-04,706.2013549804688,709.1500244140625,711.0499877929688,700.0499877929688,701.0,9705906.0
2022-01-05,723.8775634765625,726.9000244140625,730.9000244140625,707.75,711.9000244140625,11312955.0
2022-01-06,727.263427734375,730.2999877929688,733.5,719.0,719.9500122070312,7955578.0
2022-01-07,727.5621337890625,730.5999755859375,740.9000244140625,725.25,734.0,10454143.0
2022-01-10,739.71142578125,742.7999877929688,744.0,733.2000122070312,733.6500244140625,9595787.0
2022-01-11,740.1595458984375,743.25,747.0499877929688,737.2999877929688,742.9000244140625,7252279.0
2022-01-12,743.7445678710938,746.8499755859375,751.4500122070312,743.1500244140625,749.6500244140625,5294563.0
2022-01-13,737.6202392578125,740.7000122070312,749.0,737.0499877929688,749.0,5196538.0
2022-01-14,718.6991577148438,721.7000122070312,735.9500122070312,716.0499877929688,734.7999877929688,16302342.0
2022-01-17,709.686767578125,712.6500244140625,720.5999755859375,709.5,719.0,19680557.0
2022-01-18,722.1846313476562,725.2000122070312,735.9000244140625,714.25,717.5,24055886.0
2022-01-19,726.5663452148438,729.5999755859375,731.9500122070312,718.7000122070312,725.2000122070312,7746270.0
2022-01-20,725.8692016601562,728.9000244140625,737.1500244140625,722.1500244140625,731.0499877929688,8505400.0
2022-01-21,709.5374145507812,712.5,725.25,708.0499877929688,722.0,10689060.0
2022-01-24,701.6702270507812,704.5999755859375,716.4000244140625,688.2000122070312,715.0,8812501.0
2022-01-25,749.0723266601562,752.2000122070312,755.0,708.5999755859375,714.0,38088158.0
2022-01-27,770.63232421875,773.8499755859375,777.0,738.0999755859375,744.0,34927774.0
2022-01-28,761.5203857421875,764.7000122070312,784.7000122070312,761.5,778.0999755859375,17765524.0
2022-01-31,769.8356323242188,773.0499877929688,777.7999877929688,762.3499755859375,775.4500122070312,12319200.0
2022-02-01,778.6488647460938,781.9000244140625,793.9000244140625,769.0999755859375,778.0999755859375,15457534.0
2022-02-02,800.7565307617188,804.0999755859375,805.9000244140625,787.3499755859375,790.0,13478899.0
2022-02-03,796.2254028320312,799.5499877929688,811.9000244140625,793.0499877929688,802.2000122070312,10802708.0
2022-02-04,795.2296142578125,798.5499877929688,804.5,791.1500244140625,796.9500122070312,10776387.0
2022-02-07,786.3167724609375,789.5999755859375,803.5999755859375,784.0999755859375,802.5,10939179.0
2022-02-08,795.2296142578125,798.5499877929688,801.0,776.1500244140625,794.0,12300670.0
2022-02-09,800.5075073242188,803.8499755859375,809.5,800.1500244140625,801.0,9399830.0
2022-02-10,806.4328002929688,809.7999877929688,815.9500122070312,803.0999755859375,807.5499877929688,12848281.0
2022-02-11,800.457763671875,803.7999877929688,809.9000244140625,798.5,800.9500122070312,9717894.0
2022-02-14,770.1343994140625,773.3499755859375,803.0,769.9500122070312,790.0,8617389.0
2022-02-15,793.6362915039062,796.9500122070312,799.0999755859375,764.2999877929688,777.0,7426563.0
2022-02-16,793.73583984375,797.0499877929688,808.2999877929688,789.2999877929688,795.0,7457765.0
2022-02-17,779.5450439453125,782.7999877929688,802.0,780.5,797.0,6516308.0
2022-02-18,784.1260375976562,787.4000244140625,790.5499877929688,779.0,781.1500244140625,5466662.0
2022-02-21,785.5700073242188,788.8499755859375,796.7999877929688,776.0999755859375,783.5499877929688,5635224.0
2022-02-22,775.9102783203125,779.1500244140625,787.0,766.0999755859375,766.0999755859375,6923558.0
2022-02-23,773.9684448242188,777.2000122070312,785.5,772.25,783.5,6303173.0
2022-02-24,727.263427734375,730.2999877929688,769.1500244140625,725.2999877929688,752.4000244140625,13085009.0
2022-02-25,754.8980712890625,758.0499877929688,764.8499755859375,737.4000244140625,742.2999877929688,10066136.0
2022-02-28,739.3131103515625,742.4000244140625,749.9000244140625,736.2000122070312,749.9000244140625,14463418.0
2022-03-02,747.1304321289062,750.25,756.4500122070312,725.0,728.7000122070312,11691602.0
2022-03-03,734.5828857421875,737.6500244140625,759.4500122070312,732.4000244140625,756.0,8357181.0
2022-03-04,712.0270385742188,715.0,732.5,710.0499877929688,723.0,11660648.0
2022-03-07,664.7742919921875,667.5499877929688,705.0,655.5999755859375,693.0,20147061.0
2022-03-08,667.6124877929688,670.4000244140625,673.75,637.0,665.0,24828458.0
2022-03-09,671.396728515625,674.2000122070312,680.5,659.0999755859375,671.5,20438651.0
2022-03-10,692.0603637695312,694.9500122070312,720.4000244140625,688.25,707.9000244140625,23224756.0
2022-03-11,687.9774169921875,690.8499755859375,706.6500244140625,687.4500122070312,691.9000244140625,14224356.0
2022-03-14,707.0975952148438,710.0499877929688,712.4000244140625,685.0,694.7000122070312,10720884.0
2022-03-15,695.2471313476562,698.1500244140625,718.0,695.0,713.0,12157425.0
2022-03-16,720.8402099609375,723.8499755859375,726.0,709.0999755859375,711.0,10038170.0
2022-03-17,736.1762084960938,739.25,746.75,736.4500122070312,737.0,13657428.0
2022-03-21,722.8817138671875,725.9000244140625,749.4000244140625,723.7000122070312,745.0,7495685.0
2022-03-22,728.35888671875,731.4000244140625,736.0,706.3499755859375,729.0,11117081.0
2022-03-23,723.7281494140625,726.75,742.9000244140625,724.6500244140625,736.0999755859375,5886245.0
2022-03-24,719.246826171875,722.25,730.4500122070312,719.0,719.0999755859375,7559843.0
2022-03-25,718.2510375976562,721.25,726.6500244140625,715.5,723.2999877929688,5430894.0
2022-03-28,732.939697265625,736.0,737.9000244140625,715.0499877929688,726.0,7077669.0
2022-03-29,734.7322387695312,737.7999877929688,741.6500244140625,731.0,741.6500244140625,6174137.0
2022-03-30,747.3296508789062,750.4500122070312,765.8499755859375,741.2999877929688,747.0,16618114.0
2022-03-31,757.985107421875,761.1500244140625,763.0,751.2999877929688,763.0,20449544.0
2022-04-01,771.3294067382812,774.5499877929688,775.75,755.1500244140625,760.0,9321859.0
2022-04-04,780.8397216796875,784.0999755859375,785.5,767.0,780.0,10959783.0
2022-04-05,779.8438110351562,783.0999755859375,796.0,776.0,776.0,7334134.0
