Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,35.0,35.54999923706055,34.79999923706055,35.29999923706055,32.359153747558594,3437614,0.0,0.0
2022-01-04 00:00:00+05:30,35.45000076293945,35.70000076293945,35.04999923706055,35.25,32.313323974609375,3303241,0.0,0.0
2022-01-05 00:00:00+05:30,35.150001525878906,35.29999923706055,34.75,34.849998474121094,31.946645736694336,2637704,0.0,0.0
2022-01-06 00:00:00+05:30,34.5,35.650001525878906,34.349998474121094,35.25,32.313323974609375,3920852,0.0,0.0
2022-01-07 00:00:00+05:30,35.25,35.75,35.04999923706055,35.650001525878906,32.68000030517578,3841011,0.0,0.0
2022-01-10 00:00:00+05:30,35.849998474121094,36.20000076293945,35.599998474121094,36.0,33.00083923339844,3876215,0.0,0.0
2022-01-11 00:00:00+05:30,36.0,37.099998474121094,35.599998474121094,36.0,33.00083923339844,9466600,0.0,0.0
2022-01-12 00:00:00+05:30,36.25,36.349998474121094,35.599998474121094,35.70000076293945,32.725830078125,2809434,0.0,0.0
2022-01-13 00:00:00+05:30,35.900001525878906,35.95000076293945,35.29999923706055,35.650001525878906,32.68000030517578,2232567,0.0,0.0
2022-01-14 00:00:00+05:30,35.650001525878906,37.099998474121094,35.599998474121094,36.349998474121094,33.32168197631836,6360534,0.0,0.0
2022-01-17 00:00:00+05:30,36.650001525878906,39.29999923706055,36.5,38.400001525878906,35.20090103149414,19636806,0.0,0.0
2022-01-18 00:00:00+05:30,38.70000076293945,39.099998474121094,37.29999923706055,37.45000076293945,34.330039978027344,6571085,0.0,0.0
2022-01-19 00:00:00+05:30,37.5,37.95000076293945,36.79999923706055,37.54999923706055,34.42170715332031,5004726,0.0,0.0
2022-01-20 00:00:00+05:30,37.79999923706055,37.900001525878906,37.099998474121094,37.349998474121094,34.238372802734375,4074015,0.0,0.0
2022-01-21 00:00:00+05:30,37.099998474121094,39.29999923706055,36.900001525878906,37.150001525878906,34.05503463745117,13194479,0.0,0.0
2022-01-24 00:00:00+05:30,37.400001525878906,37.400001525878906,35.04999923706055,35.45000076293945,32.496665954589844,7075508,0.0,0.0
2022-01-25 00:00:00+05:30,35.0,36.349998474121094,34.5,35.599998474121094,32.6341667175293,5146115,0.0,0.0
2022-01-27 00:00:00+05:30,35.599998474121094,36.29999923706055,34.54999923706055,35.650001525878906,32.68000030517578,3692802,0.0,0.0
2022-01-28 00:00:00+05:30,36.0,36.75,35.54999923706055,35.70000076293945,32.725830078125,6153387,0.0,0.0
2022-01-31 00:00:00+05:30,36.400001525878906,36.849998474121094,35.650001525878906,36.0,33.00083923339844,5957196,0.0,0.0
2022-02-01 00:00:00+05:30,36.75,37.349998474121094,35.599998474121094,35.70000076293945,32.725830078125,9169677,0.0,0.0
2022-02-02 00:00:00+05:30,36.150001525878906,36.25,35.54999923706055,35.650001525878906,32.68000030517578,3724078,0.0,0.0
2022-02-03 00:00:00+05:30,35.79999923706055,35.95000076293945,35.150001525878906,35.5,32.54249572753906,2793237,0.0,0.0
2022-02-04 00:00:00+05:30,35.5,35.650001525878906,35.0,35.04999923706055,32.12998580932617,2687122,0.0,0.0
2022-02-07 00:00:00+05:30,35.099998474121094,35.349998474121094,34.599998474121094,34.849998474121094,31.946645736694336,2815265,0.0,0.0
2022-02-08 00:00:00+05:30,34.900001525878906,35.099998474121094,34.04999923706055,34.45000076293945,31.579975128173828,2432754,0.0,0.0
2022-02-09 00:00:00+05:30,34.70000076293945,34.79999923706055,34.099998474121094,34.20000076293945,31.350799560546875,2436984,0.0,0.0
2022-02-10 00:00:00+05:30,35.0,35.900001525878906,34.79999923706055,35.5,32.54249572753906,9664613,0.0,0.0
2022-02-11 00:00:00+05:30,35.04999923706055,35.45000076293945,34.5,34.650001525878906,31.763315200805664,4159845,0.0,0.0
2022-02-14 00:00:00+05:30,34.04999923706055,34.04999923706055,33.099998474121094,33.5,30.7091121673584,4169496,0.0,0.0
2022-02-15 00:00:00+05:30,33.45000076293945,34.20000076293945,33.0,33.75,30.93828773498535,2612228,0.0,0.0
2022-02-16 00:00:00+05:30,34.0,34.70000076293945,33.79999923706055,33.900001525878906,31.075794219970703,3212095,0.0,0.0
2022-02-17 00:00:00+05:30,33.95000076293945,34.29999923706055,32.849998474121094,33.150001525878906,30.38827896118164,2463938,0.0,0.0
2022-02-18 00:00:00+05:30,32.849998474121094,33.349998474121094,32.70000076293945,33.04999923706055,30.296606063842773,1388142,0.0,0.0
2022-02-21 00:00:00+05:30,33.04999923706055,33.04999923706055,32.099998474121094,32.349998474121094,29.654922485351562,2368474,0.0,0.0
2022-02-22 00:00:00+05:30,31.049999237060547,31.649999618530273,30.850000381469727,31.200000762939453,28.60072898864746,3244132,0.0,0.0
2022-02-23 00:00:00+05:30,31.700000762939453,32.20000076293945,31.350000381469727,31.700000762939453,29.05907440185547,2383222,0.0,0.0
2022-02-24 00:00:00+05:30,30.5,31.049999237060547,29.0,29.200000762939453,26.767351150512695,5444317,0.0,0.0
2022-02-25 00:00:00+05:30,29.799999237060547,31.149999618530273,29.549999237060547,31.0,28.417388916015625,2581166,0.0,0.0
2022-02-28 00:00:00+05:30,30.899999618530273,31.149999618530273,29.799999237060547,30.950000762939453,28.371557235717773,2198584,0.0,0.0
2022-03-02 00:00:00+05:30,30.549999237060547,31.399999618530273,30.549999237060547,31.049999237060547,28.463226318359375,2122495,0.0,0.0
2022-03-03 00:00:00+05:30,31.549999237060547,31.700000762939453,31.0,31.100000381469727,28.50905990600586,1364215,0.0,0.0
2022-03-04 00:00:00+05:30,30.200000762939453,31.0,30.149999618530273,30.700000762939453,28.142383575439453,2074110,0.0,0.0
2022-03-07 00:00:00+05:30,30.299999237060547,30.399999618530273,29.700000762939453,29.950000762939453,27.454870223999023,2703521,0.0,0.0
2022-03-08 00:00:00+05:30,30.0,31.0,30.0,30.700000762939453,28.142383575439453,1741319,0.0,0.0
2022-03-09 00:00:00+05:30,31.25,32.25,30.899999618530273,32.0,29.334081649780273,4099448,0.0,0.0
2022-03-10 00:00:00+05:30,32.599998474121094,33.0,32.400001525878906,32.599998474121094,29.88409423828125,2328661,0.0,0.0
2022-03-11 00:00:00+05:30,32.75,33.0,32.54999923706055,32.75,30.02159881591797,1870063,0.0,0.0
2022-03-14 00:00:00+05:30,33.0,33.20000076293945,32.400001525878906,32.599998474121094,29.88409423828125,2120790,0.0,0.0
2022-03-15 00:00:00+05:30,32.75,33.0,32.400001525878906,32.79999923706055,30.067432403564453,1788635,0.0,0.0
2022-03-16 00:00:00+05:30,33.20000076293945,33.54999923706055,32.900001525878906,33.150001525878906,30.38827896118164,5233389,0.0,0.0
2022-03-17 00:00:00+05:30,34.0,35.25,33.79999923706055,34.54999923706055,31.671642303466797,7026479,0.0,0.0
2022-03-21 00:00:00+05:30,35.25,36.0,35.04999923706055,35.79999923706055,32.817501068115234,5821642,0.0,0.0
2022-03-22 00:00:00+05:30,36.150001525878906,36.25,35.599998474121094,35.79999923706055,32.817501068115234,4360589,0.0,0.0
2022-03-23 00:00:00+05:30,35.95000076293945,36.70000076293945,35.599998474121094,36.150001525878906,33.13834762573242,7772116,0.0,0.0
2022-03-24 00:00:00+05:30,35.04999923706055,35.04999923706055,34.650001525878906,34.900001525878906,33.45467758178711,3157087,1.58,0.0
2022-03-25 00:00:00+05:30,34.900001525878906,35.0,33.95000076293945,34.099998474121094,32.68780517578125,3343917,0.0,0.0
2022-03-28 00:00:00+05:30,33.95000076293945,33.95000076293945,33.099998474121094,33.150001525878906,31.77715492248535,2763487,0.0,0.0
2022-03-29 00:00:00+05:30,33.25,33.75,33.150001525878906,33.25,31.873010635375977,2584059,0.0,0.0
2022-03-30 00:00:00+05:30,33.900001525878906,34.150001525878906,32.5,32.599998474121094,31.249927520751953,4257709,0.0,0.0
2022-03-31 00:00:00+05:30,32.70000076293945,33.650001525878906,32.599998474121094,32.70000076293945,31.345788955688477,4069922,0.0,0.0
2022-04-01 00:00:00+05:30,32.79999923706055,33.54999923706055,32.75,33.400001525878906,32.01680374145508,1810660,0.0,0.0
2022-04-04 00:00:00+05:30,33.70000076293945,34.04999923706055,33.400001525878906,33.79999923706055,32.400230407714844,4103730,0.0,0.0
2022-04-05 00:00:00+05:30,34.150001525878906,35.04999923706055,33.849998474121094,34.54999923706055,33.11917495727539,4099889,0.0,0.0
2022-04-06 00:00:00+05:30,34.5,35.04999923706055,34.150001525878906,34.25,32.83159637451172,3726088,0.0,0.0
2022-04-07 00:00:00+05:30,34.650001525878906,34.70000076293945,34.0,34.099998474121094,32.68780517578125,2514855,0.0,0.0
2022-04-08 00:00:00+05:30,34.29999923706055,35.599998474121094,34.25,34.599998474121094,33.16709899902344,4160873,0.0,0.0
2022-04-11 00:00:00+05:30,34.900001525878906,35.29999923706055,34.599998474121094,34.70000076293945,33.262962341308594,3017130,0.0,0.0
2022-04-12 00:00:00+05:30,34.650001525878906,34.79999923706055,34.099998474121094,34.70000076293945,33.262962341308594,2740833,0.0,0.0
2022-04-13 00:00:00+05:30,34.79999923706055,35.54999923706055,34.70000076293945,34.849998474121094,33.4067497253418,3903706,0.0,0.0
2022-04-18 00:00:00+05:30,34.849998474121094,34.900001525878906,34.099998474121094,34.349998474121094,32.927459716796875,1791913,0.0,0.0
2022-04-19 00:00:00+05:30,35.599998474121094,36.400001525878906,34.20000076293945,34.650001525878906,33.21503829956055,16715371,0.0,0.0
2022-04-20 00:00:00+05:30,34.95000076293945,35.75,34.5,35.400001525878906,33.93397521972656,4619143,0.0,0.0
2022-04-21 00:00:00+05:30,36.0,37.400001525878906,35.54999923706055,35.95000076293945,34.4611930847168,16853131,0.0,0.0
2022-04-22 00:00:00+05:30,35.849998474121094,36.75,35.54999923706055,35.79999923706055,34.317405700683594,6978519,0.0,0.0
2022-04-25 00:00:00+05:30,35.29999923706055,35.45000076293945,34.599998474121094,34.79999923706055,33.358821868896484,3915100,0.0,0.0
2022-04-26 00:00:00+05:30,35.20000076293945,35.29999923706055,34.650001525878906,34.75,33.310890197753906,1844335,0.0,0.0
2022-04-27 00:00:00+05:30,34.5,34.75,33.79999923706055,34.099998474121094,32.68780517578125,3408714,0.0,0.0
2022-04-28 00:00:00+05:30,34.45000076293945,34.5,33.75,33.95000076293945,32.54402542114258,2194269,0.0,0.0
2022-04-29 00:00:00+05:30,34.349998474121094,34.349998474121094,33.5,33.650001525878906,32.25645065307617,2170621,0.0,0.0
2022-05-02 00:00:00+05:30,33.400001525878906,33.900001525878906,33.150001525878906,33.54999923706055,32.16059112548828,1178524,0.0,0.0
