Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,194.3220977783203,198.15505981445312,193.653564453125,196.95169067382812,193.1947784423828,12732544,0.0,0.0
2022-01-04 00:00:00+05:30,197.9322052001953,199.1355743408203,192.2273406982422,194.0992431640625,190.39674377441406,16242426,0.0,0.0
2022-01-05 00:00:00+05:30,194.18838500976562,195.1243438720703,191.64793395996094,193.16329956054688,189.47865295410156,13236196,0.0,0.0
2022-01-06 00:00:00+05:30,192.45018005371094,199.04644775390625,190.97940063476562,197.70936584472656,193.93800354003906,17324030,0.0,0.0
2022-01-07 00:00:00+05:30,199.18014526367188,200.65093994140625,194.50038146972656,196.41685485839844,192.67013549804688,12628018,0.0,0.0
2022-01-10 00:00:00+05:30,197.35281372070312,203.8153533935547,196.55056762695312,201.72059631347656,197.87271118164062,17973435,0.0,0.0
2022-01-11 00:00:00+05:30,200.56179809570312,201.72059631347656,196.6396942138672,197.21910095214844,193.45709228515625,8849961,0.0,0.0
2022-01-12 00:00:00+05:30,198.28875732421875,199.49212646484375,195.6591796875,196.7288360595703,192.97616577148438,6658724,0.0,0.0
2022-01-13 00:00:00+05:30,197.88763427734375,199.18014526367188,196.14944458007812,196.5951385498047,192.8450164794922,6690137,0.0,0.0
2022-01-14 00:00:00+05:30,196.55056762695312,198.68988037109375,195.6591796875,197.62022399902344,193.85057067871094,4981075,0.0,0.0
2022-01-17 00:00:00+05:30,197.88763427734375,199.8932647705078,196.68426513671875,198.37789916992188,194.59378051757812,6866338,0.0,0.0
2022-01-18 00:00:00+05:30,199.0018768310547,202.96853637695312,196.55056762695312,197.30824279785156,193.54452514648438,12839230,0.0,0.0
2022-01-19 00:00:00+05:30,197.30824279785156,197.7985076904297,193.87640380859375,195.0352020263672,191.31484985351562,8505518,0.0,0.0
2022-01-20 00:00:00+05:30,195.6591796875,198.2441864013672,194.41123962402344,195.0352020263672,191.31484985351562,7129190,0.0,0.0
2022-01-21 00:00:00+05:30,195.0352020263672,198.68988037109375,193.5198516845703,196.19400024414062,192.45155334472656,10896005,0.0,0.0
2022-01-24 00:00:00+05:30,196.28314208984375,197.21910095214844,184.60598754882812,186.52247619628906,182.96450805664062,10353804,0.0,0.0
2022-01-25 00:00:00+05:30,185.9430694580078,191.55880737304688,182.55580139160156,190.17715454101562,186.54946899414062,11360863,0.0,0.0
