Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00+05:30,55.5,56.79999923706055,55.400001525878906,56.54999923706055,52.879859924316406,373314,0.0,0.0
2022-01-04 00:00:00+05:30,56.900001525878906,57.875,55.150001525878906,55.5,51.89801025390625,832290,0.0,0.0
2022-01-05 00:00:00+05:30,55.82500076293945,58.5,55.625,58.25,54.46953201293945,1170550,0.0,0.0
2022-01-06 00:00:00+05:30,57.849998474121094,58.29999923706055,56.849998474121094,57.599998474121094,53.861717224121094,495084,0.0,0.0
2022-01-07 00:00:00+05:30,58.17499923706055,59.599998474121094,57.32500076293945,58.45000076293945,54.656551361083984,807872,0.0,0.0
2022-01-10 00:00:00+05:30,58.92499923706055,59.67499923706055,57.599998474121094,59.04999923706055,55.21760940551758,506962,0.0,0.0
2022-01-11 00:00:00+05:30,59.45000076293945,60.0,58.04999923706055,58.25,54.46953201293945,568234,0.0,0.0
2022-01-12 00:00:00+05:30,58.724998474121094,59.0,57.42499923706055,58.400001525878906,54.609798431396484,346236,0.0,0.0
2022-01-13 00:00:00+05:30,58.900001525878906,58.900001525878906,57.0,57.42499923706055,53.69807434082031,592148,0.0,0.0
2022-01-14 00:00:00+05:30,57.42499923706055,59.75,57.0,58.45000076293945,54.656551361083984,573810,0.0,0.0
2022-01-17 00:00:00+05:30,58.650001525878906,63.5,58.45000076293945,61.20000076293945,57.22808074951172,3761532,0.0,0.0
2022-01-18 00:00:00+05:30,61.70000076293945,65.0,60.275001525878906,60.67499923706055,56.73714828491211,2925014,0.0,0.0
2022-01-19 00:00:00+05:30,60.75,62.45000076293945,60.5,61.5,57.508602142333984,930958,0.0,0.0
2022-01-20 00:00:00+05:30,61.54999923706055,62.5,60.525001525878906,60.95000076293945,56.99430465698242,607344,0.0,0.0
2022-01-21 00:00:00+05:30,61.349998474121094,62.0,57.92499923706055,58.82500076293945,55.00721740722656,1117614,0.0,0.0
2022-01-24 00:00:00+05:30,59.125,59.25,55.875,56.525001525878906,52.856483459472656,614170,0.0,0.0
2022-01-25 00:00:00+05:30,56.5,57.75,55.025001525878906,57.025001525878906,53.32403564453125,619744,0.0,0.0
2022-01-27 00:00:00+05:30,56.900001525878906,60.125,56.32500076293945,59.625,55.75529098510742,828116,0.0,0.0
