Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,716.2916259765625,759.8250122070312,761.5,740.25,742.5,9069184.0
2022-01-04,720.4866333007812,764.2750244140625,766.4500122070312,753.9000244140625,760.0,8857352.0
2022-01-05,737.5968017578125,782.4249877929688,786.0,764.0499877929688,768.4000244140625,14332638.0
2022-01-06,725.7658081054688,769.875,777.375,765.0250244140625,771.5,9628930.0
2022-01-07,730.8564453125,775.2750244140625,783.375,767.9500122070312,772.0,11179384.0
2022-01-10,734.9100952148438,779.5750122070312,786.0,772.75,779.0,8856496.0
2022-01-11,738.0916748046875,782.9500122070312,784.3499755859375,773.9000244140625,780.7750244140625,8389198.0
2022-01-12,733.7316284179688,778.3250122070312,788.3250122070312,776.0,784.0,21085530.0
2022-01-13,720.2274169921875,764.0,777.5,760.2000122070312,777.5,41963896.0
2022-01-14,728.3110961914062,772.5750122070312,774.3499755859375,759.5,765.0,11208968.0
2022-01-17,717.16357421875,760.75,778.0,759.5750122070312,765.0,22989372.0
2022-01-18,720.8165893554688,764.625,775.4500122070312,761.5,766.5,12341152.0
2022-01-19,715.7259521484375,759.2249755859375,769.875,756.6749877929688,767.0,14317626.0
2022-01-20,711.271728515625,754.5,764.25,750.0499877929688,764.2249755859375,15197846.0
2022-01-21,717.210693359375,760.7999877929688,764.9000244140625,742.7999877929688,750.0,11537694.0
2022-01-24,700.7369995117188,743.3250122070312,760.625,733.7750244140625,754.9749755859375,11868508.0
2022-01-25,701.3968505859375,744.0250244140625,747.5,722.0,729.3250122070312,13594248.0
2022-01-27,695.2221069335938,737.4749755859375,742.5,717.5,725.0,28617838.0
2022-01-28,689.7073364257812,731.625,743.3499755859375,730.0,738.75,24925208.0
2022-01-31,700.2891235351562,742.8499755859375,745.7750244140625,733.4000244140625,736.375,12842546.0
2022-02-01,705.615478515625,748.5,758.5,736.7249755859375,754.25,14739484.0
2022-02-02,721.7357177734375,765.5999755859375,767.5,752.7999877929688,755.9749755859375,13969290.0
2022-02-03,714.2648315429688,757.6749877929688,769.9749755859375,754.5,764.375,10564762.0
2022-02-04,718.342041015625,762.0,766.4249877929688,757.0499877929688,764.2000122070312,11579958.0
2022-02-07,692.0169677734375,734.0750122070312,759.5,730.0,756.0499877929688,12268042.0
2022-02-08,689.04736328125,730.9249877929688,739.2249755859375,722.2750244140625,738.2000122070312,13981130.0
2022-02-09,705.898193359375,748.7999877929688,749.8499755859375,733.5,737.0,11308342.0
2022-02-10,718.8604736328125,762.5499877929688,767.75,750.8250122070312,757.0,14314530.0
2022-02-11,715.9144897460938,759.4249877929688,762.5,749.75,750.125,10711104.0
2022-02-14,694.6329345703125,736.8499755859375,749.7249755859375,734.6500244140625,745.0,14656620.0
2022-02-15,715.4196166992188,758.9000244140625,762.4500122070312,736.5250244140625,738.0,13135066.0
2022-02-16,714.453369140625,757.875,767.375,753.5,767.1749877929688,10032264.0
2022-02-17,710.0933227539062,753.25,761.0,751.0,756.5499877929688,7351208.0
2022-02-18,712.8507080078125,756.1749877929688,758.5,745.2249755859375,749.1500244140625,7796128.0
2022-02-21,717.4464111328125,761.0499877929688,765.3499755859375,747.7750244140625,752.0,7468066.0
2022-02-22,712.072998046875,755.3499755859375,761.0499877929688,743.9749755859375,744.9000244140625,9536196.0
2022-02-23,707.4537353515625,750.4500122070312,762.8499755859375,747.8250122070312,762.5499877929688,9029562.0
2022-02-24,669.0384521484375,709.7000122070312,737.4749755859375,703.5750122070312,724.9500122070312,23630766.0
2022-02-25,686.3370971679688,728.0499877929688,732.9500122070312,716.4249877929688,719.9749755859375,18318654.0
2022-02-28,672.2672119140625,713.125,719.2750244140625,707.0250244140625,713.0,24880832.0
2022-03-02,647.7568969726562,687.125,699.2000122070312,677.2000122070312,693.25,38505560.0
2022-03-03,646.2249755859375,685.5,696.0,681.4500122070312,690.5,17527922.0
2022-03-04,644.1038818359375,683.25,693.0,668.4500122070312,680.0,21219364.0
2022-03-07,624.4484252929688,662.4000244140625,666.1749877929688,648.5250244140625,659.25,27054458.0
2022-03-08,625.862548828125,663.9000244140625,667.0,646.0,651.0999755859375,39212492.0
2022-03-09,646.295654296875,685.5750122070312,687.3499755859375,659.4249877929688,665.0,23134694.0
2022-03-10,656.4533081054688,696.3499755859375,713.5,690.125,713.5,22273206.0
2022-03-11,658.3859252929688,698.4000244140625,704.4749755859375,686.3499755859375,694.0,15150780.0
2022-03-14,679.9502563476562,721.2750244140625,725.0,707.5,707.5,25018126.0
2022-03-15,671.2066650390625,712.0,724.75,705.875,721.75,18867928.0
